user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,url
cincylibrary,2022-01-30 23:26:09+00:00,en,59,0,1,17,"You're not dreaming, Cincinnati. The @bengals are Super Bowl-bound for the third time EVER! 🐅

Celebrate with these local newspaper headlines from the last two #Bengals championship appearances, via our Digital Library. WHO DEY! 🎉
#RuleTheJungle #SuperBowl #ShowYourStripes https://t.co/bP1HugrcQx",
VirginieRouas,2022-01-30 22:57:18+00:00,en,41,0,0,11,"My open access book is now available online (and soon in paper). It investigates transnational litigation against multinational enterprises in #European civil-law countries, as well as recent developments in access to #justice and #bizhumanrights https://t.co/m92dBwO165",https://humanities-digital-library.org/index.php/hdl/catalog/book/achieving-access-to-justice
VGGenerations,2022-01-30 22:56:10+00:00,en,4,0,1,0,"Mini-Review: Eternity - The Last Unicorn (PS4 on PS5)

Something might be wrong with me for liking games so much that others might consider objectively bad. Case in point: I was scrolling through my digital library and decided to check this out. With no hype or expectations as… https://t.co/igW8SzwITH",
letters_num_and,2022-01-30 22:12:12+00:00,en,0,0,0,0,"@GailAlfarATX @elonmusk @POTUS @Tesla @JohnnaCrider1 @SawyerMerritt @WholeMarsBlog @teslaownersSV @TeslaOwnersEBay @Kristennetten @live_munro @BillyM2k @Grimezsz At least some Presidents know how to compliment people for making vehicles a reality. @potus read  Theodore Roosevelt's letter to Henry Ford, take note. https://t.co/UBQ40IctdW",https://www.theodorerooseveltcenter.org/Research/Digital-Library/Record?libID=o212321
Ben_Verder_Niks,2022-01-30 21:20:15+00:00,en,4,0,1,0,"@AoiTrickster @Grummz Honestly think that the max amount of time they should be able to ban you for should be 6 months and that's when someone is a repeated offender.

Permanently taking someone's entire digital library of games away is always bad.", 
aravinthsri82,2022-01-30 21:13:49+00:00,en,0,0,1,0,"@SuhagAShukla @CharlieAngusNDP We need. A digital library for Hindu symbols, major practises and to convey Hindu Holocaust and hinduphobia.", 
carbonatedfruit,2022-01-30 21:13:27+00:00,en,4,0,1,0,i love digital library apps don’t get me wrong but like. how do u guys only have one (1) copy of an ebook. just copy and paste tf??? https://t.co/8pg2vrsFAQ,
MikeMwape9,2022-01-30 20:16:06+00:00,en,0,0,0,0,fishing; ice. men fishing through ice. Saginaw Bay. #Photo via https://t.co/CjWNSFdnKm https://t.co/7MSyzPzR39,"http://twinybots.ch, https://digital.library.wayne.edu/item/wayne:vmc38250"
Lucian2drei,2022-01-30 19:59:23+00:00,en,0,0,0,0,fishing; ice. men fishing through ice. Saginaw Bay. #Photo via https://t.co/u14WxAYdRI https://t.co/hrwGra5dqg,"http://twinybots.ch, https://digital.library.wayne.edu/item/wayne:vmc38250"
shaunataughtme,2022-01-30 19:54:36+00:00,en,5,0,0,0,My favorite part about Twitter as of late…all the free books! 😍 issa digital library, 
ICPL,2022-01-30 19:00:17+00:00,en,1,0,0,0,Enjoy free access to the Wall Street Journal online with your ICPL resident card and password/pin: https://t.co/WFqcTLLccS https://t.co/HcYaZ4Lqe5,https://www.icpl.org/books-more/digital-library
